ID_UNIQUE,NATURE,ACTI_NOM,TYPE_LIEU_INTERV,RUE,RUE_INTERSECTION1,RUE_INTERSECTION2,LOC_ERREUR_GDT,ARRONDISSEMENT,ARRONDISSEMENT_GEO,LIN_CODE_POSTAL,DDS_DATE_CREATION,PROVENANCE_ORIGINALE,PROVENANCE_TELEPHONE,PROVENANCE_COURRIEL,PROVENANCE_PERSONNE,PROVENANCE_COURRIER,PROVENANCE_TELECOPIEUR,PROVENANCE_INSTANCE,PROVENANCE_MOBILE,PROVENANCE_MEDIASOCIAUX,PROVENANCE_SITEINTERNET,UNITE_RESP_PARENT,LOC_LONG,LOC_LAT,LOC_X,LOC_Y
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T15:33:43","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-01T15:34:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-01T15:34:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-01T15:35:30","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T15:36:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-01T15:36:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-01T15:37:36","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Parcomètre","","","","","","","","","2014-01-01T15:38:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Parcomètre","","","","","","","","","2014-01-01T15:39:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Installations","","","","","","","","","2014-01-01T15:39:56","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-01T15:40:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-01T15:41:16","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T15:42:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-01T15:47:17","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-01T15:48:32","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Neige - Remorquage","","","","","","","","","2014-01-01T15:50:30","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T15:51:45","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-01T15:53:46","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-01T15:54:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T15:56:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T15:56:23","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-01T15:56:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T15:56:43","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-01T15:58:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T16:02:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-01T16:03:11","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:06:14","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Abri d'auto temporaire","","","","","","","","","2014-01-01T16:07:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-01T16:08:36","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'entrée d'eau","","","","","","","","","2014-01-01T16:09:28","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-01T16:09:57","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-01T16:11:05","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-01T16:11:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-01T16:19:43","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-01T16:26:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:27:51","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-01T16:27:55","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-01T16:28:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:28:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:31:24","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Trottoir glissant","","","","","","","","","2014-01-01T16:31:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-01T16:34:09","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:36:46","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T16:36:48","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:37:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-01T16:38:14","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-01T16:38:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-01T16:41:58","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bac montréalais (67 litres)","","","","","","","","","2014-01-01T16:42:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T16:44:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-01T16:44:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T16:47:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:49:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:52:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-01T16:53:40","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-01T16:54:46","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:57:43","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-01T16:59:12","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-01T16:59:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Panne de service d'eau - Urgence","","","","","","","","","2014-01-02T08:33:17","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:01:15","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxe d'eau","","","","","","","","","2014-01-02T09:01:30","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:01:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:02:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T09:02:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T09:03:00","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:03:05","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-02T09:03:20","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T09:03:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:03:32","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T09:03:34","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T09:03:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-02T09:04:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T09:04:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-02T09:04:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:05:12","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:05:14","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-02T09:05:36","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:06:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:06:19","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T09:06:27","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:06:34","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:07:09","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:07:13","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T09:07:14","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Occupation du domaine public","","","","","","","","","2014-01-02T09:07:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Neige - Divers","","","","","","","","","2014-01-02T09:07:47","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:08:22","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","*Réclamation (Fermée)","","","","","","","","","2014-01-02T09:08:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:08:48","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-02T09:08:59","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:09:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T09:09:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:09:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:09:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Surveillance et sécurité publique","","","","","","","","","2014-01-02T09:09:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:10:15","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:10:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:10:33","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Signalisation écrite - Nouveau et entretien","","","","","","","","","2014-01-02T09:10:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-02T09:10:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:10:51","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:10:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:11:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T09:11:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:12:12","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:12:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte d'écran (ordinateur et téléviseur)","","","","","","","","","2014-01-02T09:12:59","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:12:59","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:13:35","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T09:14:01","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:14:16","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-02T09:14:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T09:14:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-02T09:15:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:15:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-02T09:16:19","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:16:44","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Neige - Divers","","","","","","","","","2014-01-02T09:16:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:17:05","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:17:06","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Contrôle animalier","","","","","","","","","2014-01-02T09:17:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Activités","","","","","","","","","2014-01-02T09:17:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:17:48","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:18:04","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T09:18:11","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Environnement - Divers","","","","","","","","","2014-01-02T09:18:29","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Sports et loisirs - Installations","","","","","","","","","2014-01-02T09:18:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T09:19:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fermeture d'une conduite d'eau - Urgence","","","","","","","","","2014-01-02T09:19:22","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:20:06","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:21:25","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T09:21:26","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-02T09:22:02","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:22:20","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:22:28","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Neige - Divers","","","","","","","","","2014-01-02T09:22:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:22:51","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:23:40","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:24:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:24:12","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T09:25:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:25:20","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:25:20","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:25:26","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:25:45","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:26:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:27:00","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:27:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:27:11","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:27:14","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","*Réclamation (Fermée)","","","","","","","","","2014-01-02T09:28:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-02T09:28:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-02T09:28:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-02T09:28:34","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:28:50","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:29:02","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:29:09","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T09:29:32","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:29:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:29:40","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:30:03","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-02T09:30:05","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-02T09:30:24","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:30:26","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:30:40","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:30:54","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Centre de services 311","","","","","","","","","2014-01-02T09:31:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:31:33","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:31:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:31:45","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:32:04","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-02T09:32:31","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-02T09:32:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-02T09:32:39","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:32:41","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:32:49","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:32:49","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:32:53","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:33:26","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:33:48","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-02T09:33:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-02T09:34:10","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-02T09:34:26","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-02T09:34:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
