ID_UNIQUE,NATURE,ACTI_NOM,TYPE_LIEU_INTERV,RUE,RUE_INTERSECTION1,RUE_INTERSECTION2,LOC_ERREUR_GDT,ARRONDISSEMENT,ARRONDISSEMENT_GEO,LIN_CODE_POSTAL,DDS_DATE_CREATION,PROVENANCE_ORIGINALE,PROVENANCE_TELEPHONE,PROVENANCE_COURRIEL,PROVENANCE_PERSONNE,PROVENANCE_COURRIER,PROVENANCE_TELECOPIEUR,PROVENANCE_INSTANCE,PROVENANCE_MOBILE,PROVENANCE_MEDIASOCIAUX,PROVENANCE_SITEINTERNET,UNITE_RESP_PARENT,LOC_LONG,LOC_LAT,LOC_X,LOC_Y
"","Information","Eau - Divers","","","","","","","","","2014-01-03T09:03:21","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-03T09:04:46","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:05:42","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:05:44","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:05:52","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:05:58","Personne","0","0","1","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-03T09:06:06","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:06:06","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:06:09","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:06:12","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-03T09:06:15","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:06:18","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Branche tombée","","","","","","","","","2014-01-03T09:06:27","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Encaissement - Cour municipale","","","","","","","","","2014-01-03T09:06:47","Téléphone","1","0","0","0","0","0","0","0","0","LACHINE","","","",""
"","Information","Encaissement - Cour municipale","","","","","","","","","2014-01-03T09:06:58","Personne","0","0","1","0","0","0","0","0","0","LACHINE","","","",""
"","Information","Autre - Permis - Divers","","","","","","","","","2014-01-03T09:07:32","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:07:46","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Occupation du domaine public","","","","","","","","","2014-01-03T09:08:23","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-03T09:08:52","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:10:10","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-03T09:10:11","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Bac roulant","","","","","","","","","2014-01-03T09:10:13","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:10:52","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:11:04","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:11:06","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Taxe d'eau","","","","","","","","","2014-01-03T09:11:14","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:11:22","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:11:38","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:11:50","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:11:54","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-03T09:12:27","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:13:18","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Autre - Permis - Divers","","","","","","","","","2014-01-03T09:13:42","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:14:42","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-03T09:14:49","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:15:24","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-03T09:15:27","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Assermentation - Résident","","","","","","","","","2014-01-03T09:15:33","Personne","0","0","1","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:15:44","Personne","0","0","1","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:15:47","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:16:16","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:16:35","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:16:37","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:17:17","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:17:20","Personne","0","0","1","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:17:30","Personne","0","0","1","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:17:31","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:17:37","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Taxe d'eau","","","","","","","","","2014-01-03T09:17:47","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-03T09:18:03","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:18:42","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:18:59","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:19:59","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:20:03","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","*Habitation - Divers","","","","","","","","","2014-01-03T09:20:35","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:20:56","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-03T09:21:05","Personne","0","0","1","0","0","0","0","0","0","L ÎLE BIZARD - STE-GENEVIÈVE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:21:14","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:21:21","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-03T09:21:23","Personne","0","0","1","0","0","0","0","0","0","L ÎLE BIZARD - STE-GENEVIÈVE","","","",""
"","Information","Écocentre","","","","","","","","","2014-01-03T09:21:41","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Greffe - Assermentation","","","","","","","","","2014-01-03T09:21:41","Personne","0","0","1","0","0","0","0","0","0","L ÎLE BIZARD - STE-GENEVIÈVE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:21:46","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-03T09:22:13","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:22:22","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Panne de service d'eau - Urgence","","","","","","","","","2014-01-03T09:22:29","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:22:58","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:23:00","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:23:12","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Organisme divers","","","","","","","","","2014-01-03T09:23:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:24:17","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:24:27","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:24:47","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Fuite d'eau","","","","","","","","","2014-01-03T09:25:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:25:08","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Panne de service d'eau - Urgence","","","","","","","","","2014-01-03T09:25:34","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:25:37","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:26:01","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:26:09","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:26:20","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-03T09:26:56","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:27:13","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:27:37","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Contrôle animalier","","","","","","","","","2014-01-03T09:27:45","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:28:33","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:29:06","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-03T09:29:10","Téléphone","1","0","0","0","0","0","0","0","0","SECTION CENTRE DE SERVICES 311","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:29:48","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-03T09:29:55","Téléphone","1","0","0","0","0","0","0","0","0","VILLERAY - ST-MICHEL - PARC-EXTENSION","","","",""
"","Information","Permis - Divers","","","","","","","","","2014-01-03T09:30:15","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Info - Collecte d'objets encombrants","","","","","","","","","2014-01-03T09:30:34","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:30:45","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Contrôle animalier","","","","","","","","","2014-01-03T09:31:06","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:31:36","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Lampadaire - Réparation","","","","","","","","","2014-01-03T09:32:14","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:32:45","Personne","0","0","1","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:32:49","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:32:52","Personne","0","0","1","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Permis - Zonage","","","","","","","","","2014-01-03T09:32:54","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Permis - Logement","","","","","","","","","2014-01-03T09:33:02","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:33:38","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Fichier des fournisseurs","","","","","","","","","2014-01-03T09:34:28","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:34:39","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:35:05","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:35:11","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Événement spécial - Parc","","","","","","","","","2014-01-03T09:35:30","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Bureau d'arrondissement - Service à la clientèle","","","","","","","","","2014-01-03T09:35:33","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:35:35","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:36:05","Personne","0","0","1","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:36:07","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:36:17","Téléphone","1","0","0","0","0","0","0","0","0","SECTION CENTRE DE SERVICES 311","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:36:20","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Chaussée glissante","","","","","","","","","2014-01-03T09:36:24","Téléphone","1","0","0","0","0","0","0","0","0","SEC.CENT.SERVICE.311","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:37:16","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:38:07","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:38:26","Téléphone","1","0","0","0","0","0","0","0","0","SAINT-LÉONARD","","","",""
"","Information","Info-Remorquage","","","","","","","","","2014-01-03T09:38:39","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:38:44","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:38:59","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:39:19","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Contrôle animalier","","","","","","","","","2014-01-03T09:40:31","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Stationnement municipal","","","","","","","","","2014-01-03T09:40:37","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:40:43","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:40:44","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:40:50","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:40:54","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:41:15","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","Graffitis - Domaine privé","","","","","","","","","2014-01-03T09:41:28","Téléphone","1","0","0","0","0","0","0","0","0","ARRONDISSEMENT DE VERDUN","","","",""
"","Information","Collecte des matières recyclables","","","","","","","","","2014-01-03T09:42:01","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Permis - Construction","","","","","","","","","2014-01-03T09:42:42","Personne","0","0","1","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Intervention stationnement","","","","","","","","","2014-01-03T09:42:48","Téléphone","1","0","0","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:44:07","Téléphone","1","0","0","0","0","0","0","0","0","MONTREAL-NORD","","","",""
"","Information","Compteur d'eau ICI (Industries - Commerces - Institutions)","","","","","","","","","2014-01-03T09:44:10","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:44:17","Téléphone","1","0","0","0","0","0","0","0","0","VILLE-MARIE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:44:22","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:47:06","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:47:15","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Tuyauterie gelée","","","","","","","","","2014-01-03T09:47:42","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:47:44","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Permis - Emplacement commercial","","","","","","","","","2014-01-03T09:47:49","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:47:55","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Opération déneigement","","","","","","","","","2014-01-03T09:47:57","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Collecte des encombrants","","","","","","","","","2014-01-03T09:48:01","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:48:44","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:49:00","Personne","0","0","1","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Carte Accès Montréal","","","","","","","","","2014-01-03T09:49:03","Téléphone","1","0","0","0","0","0","0","0","0","AHUNTSIC-CARTIERVILLE","","","",""
"","Information","Collecte d'arbres de Noël","","","","","","","","","2014-01-03T09:49:05","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Ouverture d'entrée d'eau","","","","","","","","","2014-01-03T09:49:17","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:49:21","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:49:49","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:50:08","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Dépôt Illégal - Neige","","","","","","","","","2014-01-03T09:50:09","Téléphone","1","0","0","0","0","0","0","0","0","VILLE-MARIE","","","",""
"","Information","Assermentation - Résident","","","","","","","","","2014-01-03T09:50:15","Personne","0","0","1","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Permis animalier","","","","","","","","","2014-01-03T09:50:18","Téléphone","1","0","0","0","0","0","0","0","0","PLATEAU-MONT-ROYAL","","","",""
"","Information","Permis - Construction","","","","","","","","","2014-01-03T09:50:23","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
"","Information","Collecte de déchets","","","","","","","","","2014-01-03T09:50:44","Téléphone","1","0","0","0","0","0","0","0","0","LASALLE","","","",""
"","Information","Cour municipale","","","","","","","","","2014-01-03T09:51:24","Personne","0","0","1","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Logement - Chauffage","","","","","","","","","2014-01-03T09:52:20","Personne","0","0","1","0","0","0","0","0","0","ST-LAURENT","","","",""
"","Information","Sécurité incendie - Pompier - Camion - Caserne","","","","","","","","","2014-01-03T09:52:46","Téléphone","1","0","0","0","0","0","0","0","0","MERCIER - HOCHELAGA-MAISONNEUVE","","","",""
"","Information","Test de pression d'eau","","","","","","","","","2014-01-03T09:52:48","Téléphone","1","0","0","0","0","0","0","0","0","RIVIÈRE-DES-PRAIRIES - POINTE-AUX-TREMBLES","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:53:26","Téléphone","1","0","0","0","0","0","0","0","0","SUD-OUEST","","","",""
"","Information","SRRR","","","","","","","","","2014-01-03T09:53:36","Téléphone","1","0","0","0","0","0","0","0","0","SECTION CENTRE DE SERVICES 311","","","",""
"","Information","Eau - Divers","","","","","","","","","2014-01-03T09:54:04","Téléphone","1","0","0","0","0","0","0","0","0","VILLERAY - ST-MICHEL - PARC-EXTENSION","","","",""
"","Information","Taxes foncières","","","","","","","","","2014-01-03T09:54:21","Téléphone","1","0","0","0","0","0","0","0","0","ROSEMONT - LA PETITE-PATRIE","","","",""
